Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
6/24/1993,373.9,317.9,"40,801.90",254.6,479.4,568.4,"11,726.20","2,197.70",4.1,"1,401.40","784,151.90","1,372.20","9,453.80","3,987,111.70","1,251.60","300,928.00",417.6,"1,239.70",557.6
6/25/1993,376.1,318.8,"39,887.50",254.5,482.6,568.7,"11,814.80","2,196.40",4.1,"1,410.90","782,206.40","1,381.50","9,522.10","3,984,788.80","1,259.80","299,817.50",417.4,"1,244.70",561.6
6/28/1993,375.4,318,"39,785.10",251.4,481.8,565,"11,728.70","2,140.00",4,"1,405.60","779,909.10","1,376.50","9,465.50","3,954,706.30","1,236.90","299,048.40",394.6,"1,248.90",560.3
6/29/1993,375.4,316.3,"40,180.40",249.6,480.4,563.4,"11,814.50","2,124.40",4.1,"1,410.60","781,648.70","1,381.20","9,483.60","3,925,778.00","1,260.00","299,899.30",391.7,"1,250.60",561.2
6/30/1993,378.5,321.1,"40,417.00",253.4,485.5,571.4,"11,869.90","2,157.00",4.1,"1,435.80","802,263.30","1,406.00","9,578.40","3,986,029.80","1,270.30","307,523.90",397.8,"1,273.70",573.6
7/1/1993,379,320.8,"40,701.40",251.2,488.2,573.5,"11,886.30","2,138.60",4.1,"1,421.30","785,037.20","1,392.10","9,549.80","3,952,134.00","1,269.60","301,083.60",394.4,"1,267.80",568.6
7/2/1993,388.1,328.3,"42,156.80",257.5,500.6,585.7,"12,170.80","2,191.40",4.3,"1,457.30","817,478.70","1,427.00","9,860.20","4,049,705.90","1,303.10","313,131.60",404.1,"1,292.60",581.1
7/5/1993,387.6,327.7,"42,247.50",256.4,497.6,586.6,"12,145.20","2,238.90",4.2,"1,453.00","811,160.30","1,422.80","9,815.00","4,095,958.90","1,283.80","310,721.30",405.7,"1,295.10",575.1
7/6/1993,391.7,331.9,"42,342.30",259.4,503.3,591.4,"12,286.40","2,264.60",4.3,"1,470.20","820,995.00","1,439.50","9,882.00","4,142,869.50","1,313.50","315,453.60",410.4,"1,310.30",580.5
7/7/1993,395.8,336.7,"42,629.70",265.2,509,600,"12,456.10","2,315.40",4.4,"1,489.80","835,810.70","1,459.20","10,053.50","4,235,858.00","1,330.50","320,008.10",419.6,"1,325.90",586.1
7/8/1993,395.2,336.9,"42,942.20",264.3,506.7,598.6,"12,367.30","2,307.30",4.4,"1,477.30","827,327.70","1,446.60","9,989.00","4,220,950.60","1,324.20","317,256.70",418.1,"1,312.80",577.4
7/9/1993,393.1,338.6,"43,117.60",265.3,502.7,601.7,"12,319.70","2,316.70",4.4,"1,472.00","833,053.40","1,441.10","9,944.90","4,238,195.80","1,317.70","319,627.50",419.8,"1,315.30",573.5
7/12/1993,393.4,340.9,"43,119.60",266.2,502.5,601.5,"12,333.00","2,290.20",4.4,"1,473.80","828,998.60","1,443.00","9,970.70","4,166,105.70","1,317.50","317,900.70",418.4,"1,321.00",577.9
7/13/1993,392.5,338.7,"42,503.40",262.8,501.2,596.5,"12,305.60","2,261.00",4.4,"1,469.00","814,359.40","1,438.20","9,932.80","4,112,912.80","1,313.80","313,007.40",413,"1,312.90",576.5
7/14/1993,394.4,340.7,"42,327.50",262.5,506.1,595.9,"12,371.40","2,258.60",4.4,"1,474.10","824,538.80","1,444.40","9,974.80","4,108,590.20","1,321.20","316,366.50",412.6,"1,317.30",579.8
7/15/1993,392.7,340.7,"42,489.70",263.9,502.9,595.8,"12,343.10","2,270.80",4.4,"1,478.10","832,167.70","1,447.30","9,967.90","4,130,744.40","1,317.80","319,576.70",414.8,"1,318.40",581.1
7/16/1993,392,340.2,"42,407.10",265,501.7,594.4,"12,296.70","2,280.60",4.4,"1,468.50","828,910.10","1,436.50","9,968.30","4,148,478.20","1,312.20","318,570.00",416.6,"1,313.60",577.8
7/19/1993,394.8,338.6,"42,812.80",263.5,505.1,591.5,"12,316.70","2,273.40",4.4,"1,478.50","822,258.60","1,447.80","9,995.80","4,157,781.10","1,298.90","316,221.90",405.1,"1,317.80",582.6
7/20/1993,392.1,338,"42,500.40",261.1,501.9,589.5,"12,312.70","2,253.30",4.4,"1,476.30","821,637.50","1,444.60","9,928.50","4,121,101.00","1,317.90","316,500.60",401.5,"1,317.20",581.6
7/21/1993,392.4,336.9,"42,556.40",259.1,500.6,588.8,"12,334.20","2,235.70",4.4,"1,474.40","821,570.80","1,443.40","9,941.50","4,088,849.30","1,315.00","316,115.80",398.4,"1,309.10",578.3
7/22/1993,389.2,336.5,"41,557.90",258.1,496.2,585.3,"12,246.70","2,227.30",4.4,"1,465.60","821,225.40","1,435.00","9,865.50","4,073,513.10","1,303.90","315,588.40",396.9,"1,308.20",576.9
7/23/1993,391.3,339.8,"41,757.00",261.4,501.7,594,"12,287.90","2,255.50",4.5,"1,467.90","829,955.60","1,437.30","9,893.60","4,125,050.80","1,311.80","316,156.90",401.9,"1,309.80",578.3
7/26/1993,391.8,341.2,"41,861.40",260.8,501.6,596,"12,283.80","2,277.30",4.5,"1,469.50","823,053.20","1,439.50","9,891.60","4,226,674.70","1,303.30","317,123.20",397.3,"1,316.10",577.1
7/27/1993,392.4,342.4,"41,736.60",263.3,504.1,596.4,"12,315.60","2,299.20",4.5,"1,476.80","829,841.10","1,446.00","9,914.10","4,267,239.40","1,317.10","319,436.00",401.1,"1,320.20",580.8
7/28/1993,393.2,341.4,"41,422.40",263.4,503.9,595.3,"12,341.10","2,300.00",4.5,"1,473.40","823,779.60","1,442.70","9,925.60","4,268,782.40","1,317.00","316,337.80",401.2,"1,320.70",581.5
7/29/1993,394,346,"41,812.00",265.1,507.4,600.3,"12,375.30","2,314.30",4.5,"1,485.40","832,870.70","1,455.20","9,955.40","4,295,276.10","1,321.80","319,918.00",403.7,"1,328.30",586.2
7/30/1993,401.8,354.8,"42,136.40",270.5,515.4,611.4,"12,585.50","2,362.20",4.6,"1,501.00","842,476.70","1,467.20","10,112.70","4,384,188.80","1,346.90","323,503.50",412.1,"1,352.70",583
8/2/1993,405.6,355.7,"42,343.60",272.3,519.7,609.3,"12,691.40","2,336.00",4.6,"1,509.30","849,696.60","1,476.80","10,173.40","4,273,384.90","1,355.10","325,065.80",403,"1,356.00",580.8
8/3/1993,403.8,350.8,"42,132.80",268.4,520.2,606.5,"12,697.50","2,302.10",4.6,"1,512.80","846,571.60","1,479.30","10,173.60","4,211,482.20","1,349.80","324,509.80",397.1,"1,351.50",584.4
8/4/1993,402.7,350,"42,183.10",268.3,518.5,606.9,"12,660.30","2,301.20",4.6,"1,511.40","845,471.80","1,477.20","10,153.40","4,209,800.70","1,352.20","324,809.50",397,"1,354.20",585.9
8/5/1993,387.8,338.6,"40,439.40",260.1,500.2,585.8,"12,212.40","2,230.90",4.5,"1,457.30","820,928.30","1,424.30","9,791.30","4,081,209.20","1,301.70","314,731.90",384.8,"1,309.80",565.2
8/6/1993,379.4,329.3,"39,637.00",253.3,488.8,569.2,"11,865.80","2,172.70",4.4,"1,414.70","795,879.60","1,383.40","9,510.30","3,974,661.10","1,271.50","305,470.40",374.8,"1,270.70",553.9
8/9/1993,381.7,332,"39,997.40",255.6,493.5,573.8,"12,046.20","2,192.40",4.4,"1,434.70","802,203.80","1,401.30","9,635.20","4,054,458.50","1,271.50","308,797.50",378.2,"1,283.60",561.4
8/10/1993,380.4,333.5,"39,783.10",257.1,491.3,577.1,"11,979.90","2,205.30",4.4,"1,431.10","805,290.30","1,398.70","9,591.70","4,078,347.70","1,276.60","309,974.20",380.4,"1,284.00",556.7
8/11/1993,376,330.6,"38,991.20",255.3,488.7,574.3,"11,836.50","2,189.70",4.4,"1,411.90","787,231.40","1,380.90","9,511.00","4,049,497.50","1,262.90","302,842.20",377.7,"1,269.30",549.8
8/12/1993,376.3,331.6,"38,838.90",257.2,492,575.5,"11,808.60","2,206.50",4.4,"1,409.40","794,757.40","1,374.90","9,460.20","4,080,431.20","1,260.60","306,268.00",380.6,"1,267.90",553.3
8/13/1993,367.6,323.4,"37,591.20",251.9,482.5,561,"11,568.30","2,160.60",4.3,"1,379.50","775,756.10","1,348.20","9,243.50","3,995,651.60","1,233.10","298,431.20",372.7,"1,238.40",543
8/16/1993,372.6,323.4,"37,661.80",251.1,489.6,558.7,"11,515.70","2,129.30",4.3,"1,381.70","771,049.10","1,350.40","9,370.90","3,908,184.70","1,231.00","296,636.50",371.6,"1,242.00",544
8/17/1993,371.6,322.8,"37,709.40",249.7,489.5,560,"11,747.40","2,117.80",4.4,"1,397.70","766,921.70","1,368.30","9,364.90","3,887,213.80","1,249.20","301,450.40",369.6,"1,248.80",554.6
8/18/1993,373.7,322.3,"38,037.10",247.1,492.4,555.9,"11,744.70","2,095.30",4.3,"1,392.80","772,492.80","1,363.60","9,376.50","3,845,860.40","1,252.90","297,947.00",365.6,"1,244.80",549.9
8/19/1993,373.4,321.7,"38,877.70",248,492.2,554.3,"11,751.40","2,103.40",4.4,"1,407.20","790,863.80","1,377.70","9,380.30","3,860,639.80","1,251.00","304,157.90",367,"1,260.50",556.7
8/20/1993,373.3,319.7,"39,153.00",247,491.2,551.5,"11,758.20","2,094.90",4.4,"1,399.20","782,184.90","1,369.40","9,401.70","3,845,043.40","1,253.50","300,897.30",365.5,"1,255.10",550.5
8/23/1993,373.1,321.6,"38,551.60",248.3,493,554.4,"11,744.30","2,178.80",4.4,"1,407.50","792,285.50","1,377.90","9,401.40","3,998,489.10","1,250.80","305,370.80",363.4,"1,262.10",561.1
8/24/1993,373.7,320.6,"38,763.30",249.7,492.8,552.4,"11,771.30","2,190.70",4.4,"1,400.70","790,463.40","1,371.80","9,400.60","4,020,442.90","1,252.80","304,538.20",365.4,"1,256.70",559.7
8/25/1993,371.2,319.6,"38,930.10",250.4,487.6,550.8,"11,671.50","2,196.60",4.4,"1,392.30","789,935.60","1,363.10","9,335.70","4,031,256.00","1,243.00","303,567.20",366.4,"1,250.30",552
8/26/1993,371.3,317.1,"38,787.30",246.3,486.8,545.5,"11,599.30","2,160.80",4.3,"1,383.00","768,466.70","1,353.90","9,272.00","3,965,467.80","1,239.70","295,190.00",360.4,"1,239.60",547.5
8/27/1993,369.3,315.4,"38,389.20",246.1,486.5,543.2,"11,630.40","2,132.50",4.3,"1,386.50","783,036.50","1,357.40","9,277.40","3,952,931.30","1,222.90","300,549.40",360.1,"1,244.00",556.8
8/30/1993,369.3,315.4,"38,389.20",246.1,486.5,543.2,"11,630.40","2,132.50",4.3,"1,386.50","780,445.30","1,357.40","9,277.40","3,952,931.30","1,222.90","300,549.40",360.1,"1,244.00",556.8
8/31/1993,371.6,319,"38,903.50",249.8,490.7,550.1,"11,702.30","2,164.50",4.4,"1,393.60","785,905.50","1,364.30","9,364.30","4,012,317.10","1,245.60","301,068.10",365.4,"1,255.50",553.9
9/1/1993,369.1,314.2,"38,985.90",244.8,486.2,538.6,"11,613.80","2,121.40",4.3,"1,382.10","769,981.30","1,353.80","9,197.50","3,932,443.00","1,234.70","294,964.50",358.1,"1,245.10",551.3
9/2/1993,369.3,313.9,"39,114.50",246,489.7,536.3,"11,606.40","2,131.70",4.3,"1,381.90","780,296.60","1,354.30","9,274.30","3,951,617.80","1,238.70","298,666.00",359.8,"1,244.20",561.6
9/3/1993,362.8,304.3,"38,086.30",237.7,481.5,518.7,"11,417.60","2,059.50",4.2,"1,345.80","752,857.80","1,317.50","9,124.10","3,817,728.10","1,215.90","288,124.60",347.6,"1,216.60",555.9
9/6/1993,364.3,302.7,"37,927.80",238.5,485.6,517,"11,451.00","2,112.00",4.2,"1,370.50","768,503.80","1,341.60","9,159.90","3,908,236.90","1,223.70","294,650.40",354.8,"1,230.30",563.8
9/7/1993,354.8,294.6,"36,917.60",230,469.5,502.6,"11,162.70","2,036.50",4.1,"1,328.20","741,358.10","1,300.30","8,809.60","3,768,584.60","1,188.80","284,248.20",342.1,"1,205.40",540.9
9/8/1993,351.8,293.3,"37,161.50",228.3,463.6,500.6,"11,069.70","2,021.60",4.1,"1,316.50","740,622.80","1,289.70","8,836.60","3,741,040.70","1,178.90","283,694.80",339.6,"1,199.70",533.6
9/9/1993,353.3,290.8,"37,015.60",227.8,464.8,494.9,"11,133.20","2,016.80",4.1,"1,323.40","741,123.40","1,295.60","8,881.50","3,732,086.00","1,184.80","283,414.40",338.8,"1,204.00",540.5
9/10/1993,351.5,288.6,"37,328.40",226.9,461,490.2,"11,051.00","2,009.10",4.1,"1,316.00","741,649.20","1,287.90","8,822.70","3,717,867.50","1,179.70","283,503.30",337.5,"1,193.70",541.8
9/13/1993,344.2,283.2,"36,595.70",223.1,453.3,484.2,"10,853.70","1,978.50",4.1,"1,301.20","729,436.30","1,273.80","8,673.60","3,726,531.30","1,154.40","279,108.80",342.9,"1,181.30",533.1
9/14/1993,343.7,282.4,"36,336.90",222.2,453.8,480.1,"10,823.30","1,970.50",4.1,"1,284.70","725,648.80","1,257.70","8,638.60","3,711,496.30","1,151.60","277,621.60",341.5,"1,172.00",533.3
9/15/1993,348,284.4,"36,953.30",224.3,456.6,483.4,"10,983.90","1,988.80",4.1,"1,306.70","731,886.40","1,278.40","8,664.70","3,745,820.10","1,167.20","279,919.90",344.7,"1,184.90",537.9
9/16/1993,352.8,290.7,"36,804.70",230,462.2,494.6,"11,086.30","2,039.60",4.2,"1,320.40","752,283.50","1,292.70","8,863.00","3,841,513.20","1,181.80","288,336.10",353.5,"1,196.00",541.4
9/17/1993,351.9,290.5,"36,686.90",229.3,461.1,493,"11,055.40","2,033.00",4.2,"1,317.70","741,412.40","1,290.10","8,839.30","3,829,217.20","1,178.10","284,312.00",352.3,"1,199.10",537
9/20/1993,354,292.9,"36,913.50",231.1,467.7,496.8,"11,091.40","2,048.90",4.3,"1,328.40","745,699.30","1,300.50","8,896.20","3,800,533.00","1,181.40","286,215.50",355.1,"1,212.40",544.1
9/21/1993,354.8,294.9,"37,734.40",232.9,471,503.1,"11,212.00","2,065.40",4.3,"1,340.80","753,761.10","1,313.30","8,974.70","3,831,091.00","1,190.50","289,629.00",357.9,"1,218.80",547.5
9/22/1993,354.4,295.9,"37,700.90",233.1,467.2,502.9,"11,143.60","2,066.70",4.3,"1,322.90","745,872.20","1,295.50","8,915.40","3,833,606.70","1,189.10","285,548.00",358.2,"1,208.40",539
9/23/1993,357,301,"37,809.80",237.1,473,512,"11,210.20","2,101.90",4.3,"1,342.50","760,706.50","1,314.60","9,012.70","3,898,910.50","1,200.30","289,529.20",364.3,"1,228.10",548.5
9/24/1993,357.6,302,"37,927.30",238.2,471.8,513.8,"11,250.80","2,111.80",4.3,"1,338.90","757,726.70","1,311.20","9,009.70","3,917,169.90","1,199.90","288,765.50",366,"1,225.90",545.8
9/27/1993,356.7,298.5,"37,740.80",235.9,472.2,508.3,"11,202.10","2,066.90",4.3,"1,338.90","755,582.10","1,311.10","9,005.40","3,839,062.50","1,195.90","288,722.80",362.5,"1,226.80",547.8
9/28/1993,355.8,296,"37,416.50",234.6,471.3,503.2,"11,103.00","2,055.60",4.3,"1,323.20","750,514.20","1,295.70","8,914.30","3,818,009.20","1,194.60","285,819.90",360.5,"1,206.90",545.9
9/29/1993,353.2,293.2,"37,129.80",233.5,469.3,499.2,"11,101.60","2,046.20",4.3,"1,323.00","746,799.10","1,295.50","8,899.50","3,800,665.50","1,185.70","285,747.50",358.8,"1,206.80",546.3
9/30/1993,355.5,298.7,"37,737.00",237.7,474.8,508.1,"11,159.00","2,083.00",4.4,"1,342.50","759,562.60","1,314.30","9,054.50","3,868,901.20","1,193.00","289,915.00",365.3,"1,230.10",555.5
10/1/1993,354,297,"37,504.50",235.1,473,504.4,"11,119.70","2,060.40",4.3,"1,320.00","743,736.30","1,292.40","8,972.90","3,826,986.10","1,186.20","285,057.60",361.3,"1,216.90",543.5
10/4/1993,351.8,294.1,"37,206.60",232.2,471.3,498.6,"11,058.70","2,034.50",4.3,"1,321.70","734,380.50","1,294.10","8,885.50","3,753,861.30","1,181.30","286,467.60",409.8,"1,213.30",544.7
10/5/1993,353.8,296,"37,315.80",233.2,473.4,503.2,"11,101.40","2,043.70",4.3,"1,327.20","746,408.80","1,299.30","8,899.80","3,770,759.20","1,184.70","287,570.50",411.6,"1,217.60",546.3
10/6/1993,356.3,297.9,"37,586.10",233.5,476.4,506.6,"11,180.10","2,045.70",4.4,"1,332.80","748,305.70","1,304.80","8,967.00","3,774,480.40","1,198.00","288,373.80",412,"1,227.00",543.3
10/7/1993,357.3,299.5,"37,548.80",234.7,476.5,509.3,"11,222.40","2,056.40",4.4,"1,341.90","756,676.20","1,313.90","8,990.60","3,794,305.60","1,199.00","290,058.50",414.2,"1,234.90",544.9
10/8/1993,358.5,297.5,"37,810.60",233.4,477.3,503.6,"11,265.00","2,045.20",4.4,"1,342.60","751,557.70","1,314.60","9,020.90","3,773,590.00","1,202.50","290,645.50",411.9,"1,232.70",543.5
10/11/1993,361.4,300,"38,418.00",236.1,480.8,508.7,"11,388.50","2,068.50",4.4,"1,355.60","766,102.60","1,327.40","9,142.40","3,866,511.10","1,214.50","293,310.20",420.1,"1,246.50",546.9
10/12/1993,360.6,297.6,"38,190.20",235.4,480.2,504.9,"11,360.60","2,062.60",4.4,"1,352.60","762,661.80","1,324.50","9,085.60","3,855,430.00","1,211.90","292,304.80",418.8,"1,235.20",545
10/13/1993,366.4,304.2,"38,866.10",240.7,486.9,515,"11,519.00","2,108.80",4.5,"1,374.60","779,139.20","1,346.20","9,253.30","3,941,890.00","1,227.90","297,049.00",428.2,"1,243.80",553.2
10/14/1993,367.3,306.7,"39,443.60",242.7,487.8,522.5,"11,577.00","2,127.00",4.6,"1,380.50","781,235.40","1,351.90","9,282.00","3,975,840.30","1,233.80","298,454.40",431.9,"1,238.20",554
10/15/1993,364.6,304.5,"39,051.40",241.1,485.4,520.1,"11,455.10","2,112.30",4.6,"1,366.60","771,992.30","1,338.20","9,196.40","3,948,454.00","1,224.40","295,108.90",429,"1,217.40",550
10/18/1993,365.2,306.6,"39,250.50",243.8,482.8,523.5,"11,464.90","2,137.00",4.6,"1,367.80","774,344.30","1,339.60","9,221.30","3,930,340.90","1,241.10","295,195.50",438.7,"1,220.60",551.8
10/19/1993,366.4,309.3,"39,230.80",245.6,485.5,529.2,"11,488.10","2,152.60",4.6,"1,369.10","771,559.30","1,340.90","9,218.90","3,959,108.90","1,229.50","295,452.90",441.9,"1,223.00",548.3
10/20/1993,372.5,315.9,"40,000.00",250,492.6,541.9,"11,670.00","2,191.40",4.7,"1,396.20","786,672.60","1,367.20","9,400.00","4,030,425.40","1,252.30","301,206.30",449.9,"1,248.10",558.7
10/21/1993,374.5,319.7,"40,547.80",251.9,493,549.7,"11,766.40","2,207.60",4.8,"1,404.60","794,640.40","1,375.50","9,482.10","4,060,241.00","1,257.30","302,993.80",453.2,"1,257.40",558.3
10/22/1993,367.9,315.7,"39,837.10",249.8,480,542.6,"11,590.20","2,189.30",4.7,"1,384.60","783,547.10","1,355.90","9,353.60","4,026,594.20","1,235.10","298,659.60",449.4,"1,241.90",551.4
10/25/1993,371.5,318.5,"40,312.60",250,486.8,547.5,"11,666.30","2,150.80",4.8,"1,396.70","780,595.90","1,367.70","9,412.50","3,996,829.20","1,245.10","301,306.60",445.7,"1,251.60",556.3
10/26/1993,368.3,316.9,"39,824.30",248.9,486.4,543.2,"11,544.10","2,141.30",4.8,"1,383.50","777,479.20","1,354.80","9,323.90","3,979,265.20","1,238.60","298,588.70",443.8,"1,243.20",552.7
10/27/1993,371.5,320.5,"40,315.00",251.2,489.2,550.1,"11,651.10","2,160.90",4.8,"1,392.80","784,498.90","1,363.90","9,411.80","4,015,745.80","1,249.70","300,478.30",447.9,"1,249.70",557.8
10/28/1993,368.6,316.9,"39,893.30",247,484.7,544.1,"11,460.40","2,125.10",4.8,"1,368.00","772,008.20","1,339.60","9,263.20","3,949,139.80","1,242.40","294,932.50",440.4,"1,230.00",546.2
10/29/1993,369.6,318.9,"40,092.80",248.6,488.8,548.9,"11,602.70","2,139.00",4.8,"1,387.20","780,876.40","1,358.20","9,368.70","3,975,044.40","1,244.20","298,819.00",443.3,"1,240.40",554.8
11/1/1993,363.3,316.1,"39,305.10",245.3,477.8,545.1,"11,403.30","2,110.10",4.7,"1,361.90","768,736.10","1,333.80","9,185.50","3,909,389.00","1,224.50","293,224.40",437.3,"1,223.70",538.4
11/2/1993,363,315.4,"38,993.50",244.9,473.7,544.8,"11,395.60","2,106.50",4.8,"1,359.60","766,137.80","1,331.50","9,177.20","3,902,750.30","1,219.20","292,653.00",436.6,"1,223.20",538.1
11/3/1993,363.6,315.3,"38,982.50",245.6,475.4,545.8,"11,416.00","2,112.50",4.8,"1,365.40","763,566.00","1,337.00","9,208.50","3,913,941.20","1,221.40","293,805.30",437.8,"1,225.10",538.4
11/4/1993,372,323.4,"40,292.70",251.4,486,559.5,"11,674.20","2,163.10",4.9,"1,398.40","787,302.50","1,369.10","9,438.90","4,007,618.10","1,249.70","300,460.10",448.3,"1,251.20",552.2
11/5/1993,377.8,327.4,"40,849.90",254.1,488.9,563.5,"11,798.80","2,186.20",5,"1,409.00","794,611.80","1,379.50","9,532.10","4,050,400.10","1,260.30","302,714.60",453.1,"1,266.10",555.6
11/8/1993,375.7,324.7,"40,597.10",253.7,487,557.6,"11,805.00","2,182.90",5.1,"1,411.50","794,384.30","1,382.00","9,525.10","4,058,241.30","1,267.80","303,761.60",452.4,"1,262.70",561.5
11/9/1993,376,327.2,"40,711.00",256,490.3,562.7,"11,772.90","2,202.80",5,"1,415.60","798,700.70","1,385.80","9,519.70","4,095,217.00","1,262.80","304,487.40",456.5,"1,266.80",565.3
11/10/1993,374.9,325.6,"40,195.10",254,489.3,559.4,"11,737.20","2,185.10",5,"1,400.90","785,760.80","1,371.50","9,481.70","4,062,482.70","1,258.30","300,955.00",452.9,"1,255.90",562.3
11/11/1993,376.8,327.5,"40,134.10",254.8,494.5,563.8,"11,823.60","2,192.20",5,"1,414.80","793,051.30","1,384.20","9,540.40","4,075,631.30","1,266.50","303,502.50",454.3,"1,266.30",569.1
11/12/1993,376.8,327.5,"40,012.20",254.1,493.9,564,"11,795.30","2,185.60",5,"1,411.70","788,957.20","1,381.90","9,508.90","4,063,260.50","1,264.50","303,349.80",453,"1,266.90",571.3
11/15/1993,374.7,326,"39,935.30",251.6,495.8,558.5,"11,795.70","2,172.40",5,"1,407.20","789,079.60","1,377.70","9,509.00","4,048,449.20","1,263.90","302,709.90",448.5,"1,260.50",573.3
11/16/1993,375,327.3,"39,948.70",252.4,494.3,561.7,"11,801.60","2,180.00",5,"1,409.40","791,837.80","1,379.60","9,524.60","4,062,600.30","1,261.80","303,383.00",450.1,"1,262.30",570.9
11/17/1993,371.8,325.1,"39,772.80",251.7,489,556.3,"11,687.70","2,173.80",5,"1,397.00","784,219.00","1,367.40","9,495.10","4,051,111.30","1,249.90","300,769.30",448.8,"1,255.20",562.7
11/18/1993,376.8,330.4,"40,366.10",255.1,498.6,566.9,"11,845.80","2,202.70",5.1,"1,413.00","794,423.00","1,383.30","9,565.40","4,105,048.40","1,269.80","303,689.70",454.8,"1,269.30",568.9
